xk,xpl,xmw,xTe,,,yts,ytt
0.6,0.9,1.134,291.3,,,0,3
0.6,0.9,1.089,297.8,,,0,3.5
0.6,0.9,1.043,304.4,,,0,4
0.6,0.9,0.9961,311.1,,,0,4.5
0.6,0.9,0.9486,317.9,,,0,5
0.6,0.9,0.8999,324.9,,,0,5.5
0.6,0.9,0.8494,332.1,,,0,6
0.6,0.9,1.366,258.1,,,0.5,0
0.6,0.9,1.323,264.3,,,0.5,0.5
0.6,0.9,1.28,270.4,,,0.5,1
0.6,0.9,1.237,276.6,,,0.5,1.5
0.6,0.9,1.194,282.7,,,0.5,2
0.6,0.9,1.151,288.9,,,0.5,2.5
0.6,0.9,1.108,295,,,0.5,3
0.6,0.9,1.065,301.3,,,0.5,3.5
0.6,0.9,1.021,307.6,,,0.5,4
0.6,0.9,0.9759,314,,,0.5,4.5
0.6,0.9,0.9302,320.5,,,0.5,5
0.6,0.9,0.8833,327.2,,,0.5,5.5
0.6,0.9,0.8346,334.2,,,0.5,6
0.6,0.9,1.331,263.2,,,1,0
0.6,0.9,1.29,269,,,1,0.5
0.6,0.9,1.249,274.9,,,1,1
0.6,0.9,1.208,280.7,,,1,1.5
0.6,0.9,1.167,286.6,,,1,2
0.6,0.9,1.126,292.5,,,1,2.5
0.6,0.9,1.084,298.4,,,1,3
0.6,0.9,1.043,304.4,,,1,3.5
0.6,0.9,1,310.5,,,1,4
0.6,0.9,0.9573,316.6,,,1,4.5
0.6,0.9,0.9133,322.9,,,1,5
0.6,0.9,0.868,329.4,,,1,5.5
0.6,0.9,0.8209,336.2,,,1,6
0.6,0.9,1.299,267.8,,,1.5,0
0.6,0.9,1.259,273.4,,,1.5,0.5
0.6,0.9,1.22,279,,,1.5,1
0.6,0.9,1.181,284.6,,,1.5,1.5
0.6,0.9,1.142,290.2,,,1.5,2
0.6,0.9,1.102,295.8,,,1.5,2.5
0.6,0.9,1.063,301.5,,,1.5,3
0.6,0.9,1.022,307.3,,,1.5,3.5
0.6,0.9,0.9817,313.1,,,1.5,4
0.6,0.9,0.9402,319.1,,,1.5,4.5
0.6,0.9,0.8977,325.2,,,1.5,5
0.6,0.9,0.8539,331.5,,,1.5,5.5
0.6,0.9,0.8083,338,,,1.5,6
0.6,0.9,1.269,272,,,2,0
0.6,0.9,1.232,277.3,,,2,0.5
0.6,0.9,1.194,282.7,,,2,1
0.6,0.9,1.157,288.1,,,2,1.5
0.6,0.9,1.119,293.5,,,2,2
0.6,0.9,1.081,298.9,,,2,2.5
0.6,0.9,1.043,304.4,,,2,3
0.6,0.9,1.004,310,,,2,3.5
0.6,0.9,0.9646,315.6,,,2,4
0.6,0.9,0.9244,321.3,,,2,4.5
0.6,0.9,0.8833,327.2,,,2,5
0.6,0.9,0.8408,333.3,,,2,5.5
0.6,0.9,0.7965,339.7,,,2,6
0.6,0.9,1.242,275.8,,,2.5,0
0.6,0.9,1.206,281,,,2.5,0.5
0.6,0.9,1.17,286.1,,,2.5,1
0.6,0.9,1.134,291.3,,,2.5,1.5
0.6,0.9,1.098,296.5,,,2.5,2
0.6,0.9,1.061,301.8,,,2.5,2.5
0.6,0.9,1.024,307.1,,,2.5,3
0.6,0.9,0.9867,312.4,,,2.5,3.5
0.6,0.9,0.9486,317.9,,,2.5,4
0.6,0.9,0.9098,323.5,,,2.5,4.5
0.6,0.9,0.8699,329.2,,,2.5,5
0.6,0.9,0.8286,335.1,,,2.5,5.5
0.6,0.9,0.7855,341.2,,,2.5,6
0.6,0.9,1.217,279.4,,,3,0
0.6,0.9,1.183,284.4,,,3,0.5
0.6,0.9,1.148,289.3,,,3,1
0.6,0.9,1.113,294.3,,,3,1.5
0.6,0.9,1.078,299.3,,,3,2
0.6,0.9,1.043,304.4,,,3,2.5
0.6,0.9,1.007,309.5,,,3,3
0.6,0.9,0.9706,314.7,,,3,3.5
0.6,0.9,0.9338,320,,,3,4
0.6,0.9,0.8961,325.4,,,3,4.5
0.6,0.9,0.8573,331,,,3,5
0.6,0.9,0.8172,336.7,,,3,5.5
0.6,0.9,0.7753,342.7,,,3,6
0.6,0.9,1.194,282.7,,,3.5,0
0.6,0.9,1.161,287.5,,,3.5,0.5
0.6,0.9,1.127,292.3,,,3.5,1
0.6,0.9,1.094,297.1,,,3.5,1.5
0.6,0.9,1.06,302,,,3.5,2
0.6,0.9,1.025,306.9,,,3.5,2.5
0.6,0.9,0.9909,311.8,,,3.5,3
0.6,0.9,0.9557,316.9,,,3.5,3.5
0.6,0.9,0.9199,322,,,3.5,4
0.6,0.9,0.8833,327.2,,,3.5,4.5
0.6,0.9,0.8456,332.6,,,3.5,5
0.6,0.9,0.8065,338.2,,,3.5,5.5
0.6,0.9,0.7656,344.1,,,3.5,6
0.6,0.9,1.173,285.8,,,4,0
0.6,0.9,1.14,290.4,,,4,0.5
0.6,0.9,1.108,295,,,4,1
0.6,0.9,1.075,299.7,,,4,1.5
0.6,0.9,1.043,304.4,,,4,2
0.6,0.9,1.009,309.2,,,4,2.5
0.6,0.9,0.9759,314,,,4,3
0.6,0.9,0.9417,318.9,,,4,3.5
0.6,0.9,0.9069,323.9,,,4,4
0.6,0.9,0.8713,329,,,4,4.5
0.6,0.9,0.8346,334.2,,,4,5
0.6,0.9,0.7965,339.7,,,4,5.5
0.6,0.9,0.7566,345.4,,,4,6
0.6,0.9,1.153,288.6,,,4.5,0
0.6,0.9,1.122,293.1,,,4.5,0.5
0.6,0.9,1.09,297.6,,,4.5,1
0.6,0.9,1.059,302.1,,,4.5,1.5
0.6,0.9,1.027,306.7,,,4.5,2
0.6,0.9,0.9945,311.3,,,4.5,2.5
0.6,0.9,0.9618,316,,,4.5,3
0.6,0.9,0.9286,320.7,,,4.5,3.5
0.6,0.9,0.8948,325.6,,,4.5,4
0.6,0.9,0.86,330.6,,,4.5,4.5
0.6,0.9,0.8242,335.7,,,4.5,5
0.6,0.9,0.7871,341,,,4.5,5.5
0.6,0.9,0.748,346.6,,,4.5,6
0.6,0.9,1.134,291.3,,,5,0
0.6,0.9,1.104,295.7,,,5,0.5
0.6,0.9,1.073,300,,,5,1
0.6,0.9,1.043,304.4,,,5,1.5
0.6,0.9,1.012,308.8,,,5,2
0.6,0.9,0.9804,313.3,,,5,2.5
0.6,0.9,0.9486,317.9,,,5,3
0.6,0.9,0.9163,322.5,,,5,3.5
0.6,0.9,0.8833,327.2,,,5,4
0.6,0.9,0.8494,332.1,,,5,4.5
0.6,0.9,0.8145,337.1,,,5,5
0.6,0.9,0.7781,342.3,,,5,5.5
0.6,0.9,0.74,347.8,,,5,6
0.6,0.9,1.116,293.8,,,5.5,0
0.6,0.9,1.087,298,,,5.5,0.5
0.6,0.9,1.058,302.3,,,5.5,1
0.6,0.9,1.028,306.6,,,5.5,1.5
0.6,0.9,0.9976,310.9,,,5.5,2
0.6,0.9,0.9671,315.2,,,5.5,2.5
0.6,0.9,0.9362,319.7,,,5.5,3
0.6,0.9,0.9047,324.2,,,5.5,3.5
0.6,0.9,0.8725,328.8,,,5.5,4
0.6,0.9,0.8394,333.5,,,5.5,4.5
0.6,0.9,0.8052,338.4,,,5.5,5
0.6,0.9,0.7697,343.5,,,5.5,5.5
0.6,0.9,0.7323,348.9,,,5.5,6
0.6,0.9,1.1,296.2,,,6,0
0.6,0.9,1.071,300.3,,,6,0.5
0.6,0.9,1.043,304.4,,,6,1
0.6,0.9,1.014,308.6,,,6,1.5
0.6,0.9,0.9843,312.8,,,6,2
0.6,0.9,0.9546,317,,,6,2.5
0.6,0.9,0.9244,321.3,,,6,3
0.6,0.9,0.8937,325.8,,,6,3.5
0.6,0.9,0.8622,330.3,,,6,4
0.6,0.9,0.8299,334.9,,,6,4.5
0.6,0.9,0.7965,339.7,,,6,5
0.6,0.9,0.7617,344.7,,,6,5.5
0.6,0.9,0.7251,349.9,,,6,6
0.6,0.95,1.405,256.7,,,0,0
0.6,0.95,1.359,263,,,0,0.5
0.6,0.95,1.313,269.2,,,0,1
0.6,0.95,1.267,275.4,,,0,1.5
0.6,0.95,1.221,281.6,,,0,2
0.6,0.95,1.175,287.9,,,0,2.5
0.6,0.95,1.13,294.1,,,0,3
0.6,0.95,1.084,300.3,,,0,3.5
0.6,0.95,1.037,306.6,,,0,4
0.6,0.95,0.9903,313,,,0,4.5
0.6,0.95,0.9425,319.5,,,0,5
0.6,0.95,0.8935,326.1,,,0,5.5
0.6,0.95,0.8429,333,,,0,6
0.6,0.95,1.365,262.1,,,0.5,0
0.6,0.95,1.321,268,,,0.5,0.5
0.6,0.95,1.278,274,,,0.5,1
0.6,0.95,1.234,279.9,,,0.5,1.5
0.6,0.95,1.191,285.8,,,0.5,2
0.6,0.95,1.147,291.7,,,0.5,2.5
0.6,0.95,1.103,297.6,,,0.5,3
0.6,0.95,1.059,303.6,,,0.5,3.5
0.6,0.95,1.015,309.6,,,0.5,4
0.6,0.95,0.97,315.7,,,0.5,4.5
0.6,0.95,0.924,322,,,0.5,5
0.6,0.95,0.8769,328.4,,,0.5,5.5
0.6,0.95,0.828,335,,,0.5,6
0.6,0.95,1.329,267,,,1,0
0.6,0.95,1.288,272.6,,,1,0.5
0.6,0.95,1.246,278.3,,,1,1
0.6,0.95,1.205,283.9,,,1,1.5
0.6,0.95,1.163,289.5,,,1,2
0.6,0.95,1.121,295.2,,,1,2.5
0.6,0.95,1.079,300.9,,,1,3
0.6,0.95,1.037,306.6,,,1,3.5
0.6,0.95,0.9946,312.4,,,1,4
0.6,0.95,0.9513,318.3,,,1,4.5
0.6,0.95,0.907,324.3,,,1,5
0.6,0.95,0.8615,330.5,,,1,5.5
0.6,0.95,0.8143,336.9,,,1,6
0.6,0.95,1.297,271.4,,,1.5,0
0.6,0.95,1.257,276.8,,,1.5,0.5
0.6,0.95,1.217,282.2,,,1.5,1
0.6,0.95,1.177,287.6,,,1.5,1.5
0.6,0.95,1.138,293,,,1.5,2
0.6,0.95,1.098,298.4,,,1.5,2.5
0.6,0.95,1.058,303.9,,,1.5,3
0.6,0.95,1.017,309.4,,,1.5,3.5
0.6,0.95,0.9759,314.9,,,1.5,4
0.6,0.95,0.9341,320.6,,,1.5,4.5
0.6,0.95,0.8914,326.4,,,1.5,5
0.6,0.95,0.8474,332.4,,,1.5,5.5
0.6,0.95,0.8016,338.6,,,1.5,6
0.6,0.95,1.267,275.4,,,2,0
0.6,0.95,1.229,280.6,,,2,0.5
0.6,0.95,1.191,285.8,,,2,1
0.6,0.95,1.153,291,,,2,1.5
0.6,0.95,1.114,296.1,,,2,2
0.6,0.95,1.076,301.4,,,2,2.5
0.6,0.95,1.037,306.6,,,2,3
0.6,0.95,0.9982,311.9,,,2,3.5
0.6,0.95,0.9586,317.3,,,2,4
0.6,0.95,0.9182,322.8,,,2,4.5
0.6,0.95,0.8769,328.4,,,2,5
0.6,0.95,0.8342,334.2,,,2,5.5
0.6,0.95,0.7898,340.2,,,2,6
0.6,0.95,1.239,279.2,,,2.5,0
0.6,0.95,1.203,284.1,,,2.5,0.5
0.6,0.95,1.166,289.1,,,2.5,1
0.6,0.95,1.13,294.1,,,2.5,1.5
0.6,0.95,1.093,299.1,,,2.5,2
0.6,0.95,1.056,304.1,,,2.5,2.5
0.6,0.95,1.019,309.1,,,2.5,3
0.6,0.95,0.9808,314.3,,,2.5,3.5
0.6,0.95,0.9425,319.5,,,2.5,4
0.6,0.95,0.9035,324.8,,,2.5,4.5
0.6,0.95,0.8634,330.2,,,2.5,5
0.6,0.95,0.822,335.8,,,2.5,5.5
0.6,0.95,0.7788,341.7,,,2.5,6
0.6,0.95,1.214,282.6,,,3,0
0.6,0.95,1.179,287.4,,,3,0.5
0.6,0.95,1.144,292.2,,,3,1
0.6,0.95,1.108,296.9,,,3,1.5
0.6,0.95,1.073,301.8,,,3,2
0.6,0.95,1.037,306.6,,,3,2.5
0.6,0.95,1.001,311.5,,,3,3
0.6,0.95,0.9647,316.5,,,3,3.5
0.6,0.95,0.9276,321.5,,,3,4
0.6,0.95,0.8897,326.6,,,3,4.5
0.6,0.95,0.8508,331.9,,,3,5
0.6,0.95,0.8106,337.4,,,3,5.5
0.6,0.95,0.7685,343.1,,,3,6
0.6,0.95,1.191,285.8,,,3.5,0
0.6,0.95,1.157,290.4,,,3.5,0.5
0.6,0.95,1.123,295,,,3.5,1
0.6,0.95,1.089,299.6,,,3.5,1.5
0.6,0.95,1.055,304.3,,,3.5,2
0.6,0.95,1.02,309,,,3.5,2.5
0.6,0.95,0.9851,313.7,,,3.5,3
0.6,0.95,0.9497,318.5,,,3.5,3.5
0.6,0.95,0.9137,323.4,,,3.5,4
0.6,0.95,0.8769,328.4,,,3.5,4.5
0.6,0.95,0.839,333.5,,,3.5,5
0.6,0.95,0.7999,338.8,,,3.5,5.5
0.6,0.95,0.7589,344.4,,,3.5,6
0.6,0.95,1.169,288.7,,,4,0
0.6,0.95,1.136,293.2,,,4,0.5
0.6,0.95,1.103,297.6,,,4,1
0.6,0.95,1.07,302.1,,,4,1.5
0.6,0.95,1.037,306.6,,,4,2
0.6,0.95,1.004,311.2,,,4,2.5
0.6,0.95,0.97,315.7,,,4,3
0.6,0.95,0.9356,320.4,,,4,3.5
0.6,0.95,0.9006,325.2,,,4,4
0.6,0.95,0.8648,330,,,4,4.5
0.6,0.95,0.828,335,,,4,5
0.6,0.95,0.7898,340.2,,,4,5.5
0.6,0.95,0.7498,345.6,,,4,6
0.6,0.95,1.149,291.5,,,4.5,0
0.6,0.95,1.117,295.8,,,4.5,0.5
0.6,0.95,1.085,300.1,,,4.5,1
0.6,0.95,1.053,304.4,,,4.5,1.5
0.6,0.95,1.021,308.8,,,4.5,2
0.6,0.95,0.9887,313.2,,,4.5,2.5
0.6,0.95,0.9558,317.7,,,4.5,3
0.6,0.95,0.9224,322.2,,,4.5,3.5
0.6,0.95,0.8884,326.8,,,4.5,4
0.6,0.95,0.8535,331.6,,,4.5,4.5
0.6,0.95,0.8176,336.4,,,4.5,5
0.6,0.95,0.7803,341.5,,,4.5,5.5
0.6,0.95,0.7413,346.8,,,4.5,6
0.6,0.95,1.13,294.1,,,5,0
0.6,0.95,1.099,298.2,,,5,0.5
0.6,0.95,1.068,302.4,,,5,1
0.6,0.95,1.037,306.6,,,5,1.5
0.6,0.95,1.006,310.8,,,5,2
0.6,0.95,0.9745,315.1,,,5,2.5
0.6,0.95,0.9425,319.5,,,5,3
0.6,0.95,0.91,323.9,,,5,3.5
0.6,0.95,0.8769,328.4,,,5,4
0.6,0.95,0.8429,333,,,5,4.5
0.6,0.95,0.8078,337.8,,,5,5
0.6,0.95,0.7714,342.7,,,5,5.5
0.6,0.95,0.7332,347.9,,,5,6
0.6,0.95,1.112,296.5,,,5.5,0
0.6,0.95,1.082,300.5,,,5.5,0.5
0.6,0.95,1.052,304.6,,,5.5,1
0.6,0.95,1.022,308.7,,,5.5,1.5
0.6,0.95,0.9919,312.8,,,5.5,2
0.6,0.95,0.9612,316.9,,,5.5,2.5
0.6,0.95,0.93,321.2,,,5.5,3
0.6,0.95,0.8983,325.5,,,5.5,3.5
0.6,0.95,0.866,329.9,,,5.5,4
0.6,0.95,0.8328,334.4,,,5.5,4.5
0.6,0.95,0.7986,339,,,5.5,5
0.6,0.95,0.763,343.8,,,5.5,5.5
0.6,0.95,0.7256,348.9,,,5.5,6
0.6,0.95,1.095,298.7,,,6,0
0.6,0.95,1.066,302.7,,,6,0.5
0.6,0.95,1.037,306.6,,,6,1
0.6,0.95,1.008,310.6,,,6,1.5
0.6,0.95,0.9785,314.6,,,6,2
0.6,0.95,0.9486,318.7,,,6,2.5
0.6,0.95,0.9182,322.8,,,6,3
0.6,0.95,0.8873,327,,,6,3.5
0.6,0.95,0.8557,331.3,,,6,4
0.6,0.95,0.8233,335.7,,,6,4.5
0.6,0.95,0.7898,340.2,,,6,5
0.6,0.95,0.755,344.9,,,6,5.5
0.6,0.95,0.7183,349.9,,,6,6
0.6,1,1.405,260.7,,,0,0
0.6,1,1.357,266.7,,,0,0.5
0.6,1,1.31,272.7,,,0,1
0.6,1,1.264,278.7,,,0,1.5
0.6,1,1.217,284.7,,,0,2
0.6,1,1.171,290.6,,,0,2.5
0.6,1,1.125,296.6,,,0,3
0.6,1,1.078,302.6,,,0,3.5
0.6,1,1.031,308.6,,,0,4
0.6,1,0.984,314.6,,,0,4.5
0.6,1,0.9359,320.8,,,0,5
0.6,1,0.8867,327.1,,,0,5.5
0.6,1,0.8359,333.7,,,0,6
0.6,1,1.364,265.9,,,0.5,0
0.6,1,1.319,271.6,,,0.5,0.5
0.6,1,1.275,277.3,,,0.5,1
0.6,1,1.231,283,,,0.5,1.5
0.6,1,1.186,288.7,,,0.5,2
0.6,1,1.142,294.3,,,0.5,2.5
0.6,1,1.098,300,,,0.5,3
0.6,1,1.054,305.7,,,0.5,3.5
0.6,1,1.009,311.5,,,0.5,4
0.6,1,0.9635,317.3,,,0.5,4.5
0.6,1,0.9173,323.2,,,0.5,5
0.6,1,0.87,329.3,,,0.5,5.5
0.6,1,0.821,335.6,,,0.5,6
0.6,1,1.327,270.6,,,1,0
0.6,1,1.285,276,,,1,0.5
0.6,1,1.243,281.4,,,1,1
0.6,1,1.2,286.9,,,1,1.5
0.6,1,1.158,292.3,,,1,2
0.6,1,1.116,297.7,,,1,2.5
0.6,1,1.074,303.1,,,1,3
0.6,1,1.031,308.6,,,1,3.5
0.6,1,0.9884,314.1,,,1,4
0.6,1,0.9448,319.7,,,1,4.5
0.6,1,0.9003,325.4,,,1,5
0.6,1,0.8546,331.3,,,1,5.5
0.6,1,0.8072,337.3,,,1,6
0.6,1,1.294,274.8,,,1.5,0
0.6,1,1.254,280,,,1.5,0.5
0.6,1,1.213,285.2,,,1.5,1
0.6,1,1.173,290.4,,,1.5,1.5
0.6,1,1.133,295.6,,,1.5,2
0.6,1,1.092,300.7,,,1.5,2.5
0.6,1,1.052,306,,,1.5,3
0.6,1,1.011,311.2,,,1.5,3.5
0.6,1,0.9695,316.5,,,1.5,4
0.6,1,0.9275,321.9,,,1.5,4.5
0.6,1,0.8845,327.4,,,1.5,5
0.6,1,0.8404,333.1,,,1.5,5.5
0.6,1,0.7945,339,,,1.5,6
0.6,1,1.264,278.7,,,2,0
0.6,1,1.225,283.7,,,2,0.5
0.6,1,1.186,288.7,,,2,1
0.6,1,1.148,293.6,,,2,1.5
0.6,1,1.109,298.6,,,2,2
0.6,1,1.07,303.6,,,2,2.5
0.6,1,1.031,308.6,,,2,3
0.6,1,0.992,313.6,,,2,3.5
0.6,1,0.9521,318.8,,,2,4
0.6,1,0.9115,324,,,2,4.5
0.6,1,0.87,329.3,,,2,5
0.6,1,0.8272,334.8,,,2,5.5
0.6,1,0.7827,340.5,,,2,6
0.6,1,1.236,282.3,,,2.5,0
0.6,1,1.199,287.1,,,2.5,0.5
0.6,1,1.162,291.8,,,2.5,1
0.6,1,1.125,296.6,,,2.5,1.5
0.6,1,1.087,301.4,,,2.5,2
0.6,1,1.05,306.2,,,2.5,2.5
0.6,1,1.012,311,,,2.5,3
0.6,1,0.9745,315.9,,,2.5,3.5
0.6,1,0.9359,320.8,,,2.5,4
0.6,1,0.8967,325.9,,,2.5,4.5
0.6,1,0.8565,331,,,2.5,5
0.6,1,0.815,336.4,,,2.5,5.5
0.6,1,0.7717,341.9,,,2.5,6
0.6,1,1.21,285.6,,,3,0
0.6,1,1.175,290.2,,,3,0.5
0.6,1,1.139,294.8,,,3,1
0.6,1,1.103,299.3,,,3,1.5
0.6,1,1.067,303.9,,,3,2
0.6,1,1.031,308.6,,,3,2.5
0.6,1,0.995,313.2,,,3,3
0.6,1,0.9582,318,,,3,3.5
0.6,1,0.9209,322.8,,,3,4
0.6,1,0.8829,327.6,,,3,4.5
0.6,1,0.8438,332.6,,,3,5
0.6,1,0.8035,337.8,,,3,5.5
0.6,1,0.7615,343.2,,,3,6
0.6,1,1.186,288.7,,,3.5,0
0.6,1,1.152,293.1,,,3.5,0.5
0.6,1,1.118,297.5,,,3.5,1
0.6,1,1.083,301.9,,,3.5,1.5
0.6,1,1.049,306.3,,,3.5,2
0.6,1,1.014,310.8,,,3.5,2.5
0.6,1,0.9787,315.3,,,3.5,3
0.6,1,0.9431,319.9,,,3.5,3.5
0.6,1,0.9069,324.5,,,3.5,4
0.6,1,0.87,329.3,,,3.5,4.5
0.6,1,0.832,334.2,,,3.5,5
0.6,1,0.7928,339.2,,,3.5,5.5
0.6,1,0.7518,344.5,,,3.5,6
0.6,1,1.164,291.5,,,4,0
0.6,1,1.131,295.7,,,4,0.5
0.6,1,1.098,300,,,4,1
0.6,1,1.065,304.3,,,4,1.5
0.6,1,1.031,308.6,,,4,2
0.6,1,0.9976,312.9,,,4,2.5
0.6,1,0.9635,317.3,,,4,3
0.6,1,0.929,321.7,,,4,3.5
0.6,1,0.8938,326.2,,,4,4
0.6,1,0.8579,330.8,,,4,4.5
0.6,1,0.821,335.6,,,4,5
0.6,1,0.7827,340.5,,,4,5.5
0.6,1,0.7428,345.6,,,4,6
0.6,1,1.144,294.1,,,4.5,0
0.6,1,1.112,298.2,,,4.5,0.5
0.6,1,1.08,302.4,,,4.5,1
0.6,1,1.048,306.5,,,4.5,1.5
0.6,1,1.015,310.7,,,4.5,2
0.6,1,0.9824,314.9,,,4.5,2.5
0.6,1,0.9493,319.1,,,4.5,3
0.6,1,0.9157,323.4,,,4.5,3.5
0.6,1,0.8815,327.8,,,4.5,4
0.6,1,0.8466,332.3,,,4.5,4.5
0.6,1,0.8106,336.9,,,4.5,5
0.6,1,0.7733,341.7,,,4.5,5.5
0.6,1,0.7342,346.7,,,4.5,6
0.6,1,1.125,296.6,,,5,0
0.6,1,1.094,300.6,,,5,0.5
0.6,1,1.063,304.6,,,5,1
0.6,1,1.031,308.6,,,5,1.5
0.6,1,0.9999,312.6,,,5,2
0.6,1,0.9681,316.7,,,5,2.5
0.6,1,0.9359,320.8,,,5,3
0.6,1,0.9033,325,,,5,3.5
0.6,1,0.87,329.3,,,5,4
0.6,1,0.8359,333.7,,,5,4.5
0.6,1,0.8008,338.2,,,5,5
0.6,1,0.7643,342.9,,,5,5.5
0.6,1,0.7262,347.8,,,5,6
0.6,1,1.107,298.9,,,5.5,0
0.6,1,1.077,302.8,,,5.5,0.5
0.6,1,1.046,306.6,,,5.5,1
0.6,1,1.016,310.5,,,5.5,1.5
0.6,1,0.9856,314.5,,,5.5,2
0.6,1,0.9547,318.4,,,5.5,2.5
0.6,1,0.9234,322.4,,,5.5,3
0.6,1,0.8915,326.5,,,5.5,3.5
0.6,1,0.8591,330.7,,,5.5,4
0.6,1,0.8258,335,,,5.5,4.5
0.6,1,0.7915,339.4,,,5.5,5
0.6,1,0.7559,343.9,,,5.5,5.5
0.6,1,0.7185,348.7,,,5.5,6
0.6,1,1.09,301.1,,,6,0
0.6,1,1.061,304.8,,,6,0.5
0.6,1,1.031,308.6,,,6,1
0.6,1,1.002,312.4,,,6,1.5
0.6,1,0.9721,316.2,,,6,2
0.6,1,0.942,320,,,6,2.5
0.6,1,0.9115,324,,,6,3
0.6,1,0.8805,327.9,,,6,3.5
0.6,1,0.8488,332,,,6,4
0.6,1,0.8163,336.2,,,6,4.5
0.6,1,0.7827,340.5,,,6,5
0.6,1,0.7479,345,,,6,5.5
0.6,1,0.7113,349.7,,,6,6
